Rank,Term,P-value,Z-score,Combined Score,Genes,Adjusted P-value,Old P-value,Old Adjusted P-value
3087,regulation of regulatory T cell differentiation (GO:0045589),0.3254908905079731,1.7806084359835759,1.9985919521046327,"['IRF1', 'RUNX1']",0.46299999122435537,0,0
3088,RNA polyadenylation (GO:0043631),0.3254908905079731,1.7806084359835759,1.9985919521046327,"['CLP1', 'PABPC1']",0.46299999122435537,0,0
3089,TOR signaling (GO:0031929),0.3254908905079731,1.7806084359835759,1.9985919521046327,"['FLCN', 'NPRL3']",0.46299999122435537,0,0
3090,mitotic G2/M transition checkpoint (GO:0044818),0.3270738277970382,1.5265054452274183,1.7059757142045036,"['FZR1', 'BRCA1', 'CDC6']",0.4642183099530974,0,0
3091,neural crest cell development (GO:0014032),0.3270738277970382,1.5265054452274183,1.7059757142045036,"['CDH2', 'ERBB4', 'SEMA3F']",0.4642183099530974,0,0
3092,regulation of insulin receptor signaling pathway (GO:0046626),0.3270738277970382,1.5265054452274183,1.7059757142045036,"['GRB10', 'INPP5K', 'SLC27A4']",0.4642183099530974,0,0
3093,BMP signaling pathway (GO:0030509),0.3317689819761914,1.4015565490975328,1.5463603117022453,"['TGFB2', 'SMAD3', 'TGFB1', 'MEGF8']",0.4642183099530974,0,0
3094,"Wnt signaling pathway, planar cell polarity pathway (GO:0060071)",0.33186274357066337,1.3360252808988764,1.4736810672403917,"['FZD5', 'WNT5A', 'AP2S1', 'DVL3', 'RHOA']",0.4642183099530974,0,0
3095,regulation of mitotic cell cycle phase transition (GO:1901990),0.33358292086575736,1.2014854313464103,1.3190673688163381,"['PLK4', 'FZR1', 'PPP2R1A', 'DCTN1', 'CUL3', 'CENPJ', 'CDC6', 'INO80', 'PRKACA', 'CDC14A']",0.4642183099530974,0,0
3096,acid secretion (GO:0046717),0.33775738209377615,2.670162192393736,2.898267328095628,['ABCB4'],0.4642183099530974,0,0
3097,actin-mediated cell contraction (GO:0070252),0.33775738209377615,2.670162192393736,2.898267328095628,['GSN'],0.4642183099530974,0,0
3098,adult heart development (GO:0007512),0.33775738209377615,2.670162192393736,2.898267328095628,['MYH7'],0.4642183099530974,0,0
3099,anoikis (GO:0043276),0.33775738209377615,2.670162192393736,2.898267328095628,['IKBKG'],0.4642183099530974,0,0
3100,ATF6-mediated unfolded protein response (GO:0036500),0.33775738209377615,2.670162192393736,2.898267328095628,['ATF6'],0.4642183099530974,0,0
3101,axon regeneration (GO:0031103),0.33775738209377615,2.670162192393736,2.898267328095628,['DHFR'],0.4642183099530974,0,0
3102,bone cell development (GO:0098751),0.33775738209377615,2.670162192393736,2.898267328095628,['KIT'],0.4642183099530974,0,0
3103,bone resorption (GO:0045453),0.33775738209377615,2.670162192393736,2.898267328095628,['ACP5'],0.4642183099530974,0,0
3104,bundle of His cell to Purkinje myocyte communication (GO:0086069),0.33775738209377615,2.670162192393736,2.898267328095628,['JUP'],0.4642183099530974,0,0
3105,CD40 signaling pathway (GO:0023035),0.33775738209377615,2.670162192393736,2.898267328095628,['CD40LG'],0.4642183099530974,0,0
3106,cellular response to muramyl dipeptide (GO:0071225),0.33775738209377615,2.670162192393736,2.898267328095628,['VIM'],0.4642183099530974,0,0
3107,cholesterol catabolic process (GO:0006707),0.33775738209377615,2.670162192393736,2.898267328095628,['AKR1D1'],0.4642183099530974,0,0
3108,detection of mechanical stimulus involved in sensory perception of sound (GO:0050910),0.33775738209377615,2.670162192393736,2.898267328095628,['KIT'],0.4642183099530974,0,0
3109,embryonic digestive tract morphogenesis (GO:0048557),0.33775738209377615,2.670162192393736,2.898267328095628,['NIPBL'],0.4642183099530974,0,0
3110,endochondral ossification (GO:0001958),0.33775738209377615,2.670162192393736,2.898267328095628,['FGFR3'],0.4642183099530974,0,0
3111,endosome to melanosome transport (GO:0035646),0.33775738209377615,2.670162192393736,2.898267328095628,['AP1G1'],0.4642183099530974,0,0
3112,endosome to pigment granule transport (GO:0043485),0.33775738209377615,2.670162192393736,2.898267328095628,['AP1G1'],0.4642183099530974,0,0
3113,epithelial cell apoptotic process (GO:1904019),0.33775738209377615,2.670162192393736,2.898267328095628,['GSN'],0.4642183099530974,0,0
3114,fatty acid alpha-oxidation (GO:0001561),0.33775738209377615,2.670162192393736,2.898267328095628,['ALDH3A2'],0.4642183099530974,0,0
3115,fucose catabolic process (GO:0019317),0.33775738209377615,2.670162192393736,2.898267328095628,['FUT8'],0.4642183099530974,0,0
3116,glycerolipid biosynthetic process (GO:0045017),0.33775738209377615,2.670162192393736,2.898267328095628,['FAR1'],0.4642183099530974,0,0
3117,icosanoid transport (GO:0071715),0.33775738209377615,2.670162192393736,2.898267328095628,['SLCO2A1'],0.4642183099530974,0,0
3118,inner ear receptor cell development (GO:0060119),0.33775738209377615,2.670162192393736,2.898267328095628,['USH1C'],0.4642183099530974,0,0
3119,intestinal cholesterol absorption (GO:0030299),0.33775738209377615,2.670162192393736,2.898267328095628,['LDLR'],0.4642183099530974,0,0
3120,intestinal epithelial cell differentiation (GO:0060575),0.33775738209377615,2.670162192393736,2.898267328095628,['CDX2'],0.4642183099530974,0,0
3121,ketone biosynthetic process (GO:0042181),0.33775738209377615,2.670162192393736,2.898267328095628,['TPI1'],0.4642183099530974,0,0
3122,kinetochore assembly (GO:0051382),0.33775738209377615,2.670162192393736,2.898267328095628,['POGZ'],0.4642183099530974,0,0
3123,L-fucose catabolic process (GO:0042355),0.33775738209377615,2.670162192393736,2.898267328095628,['FUT8'],0.4642183099530974,0,0
3124,L-fucose metabolic process (GO:0042354),0.33775738209377615,2.670162192393736,2.898267328095628,['FUT8'],0.4642183099530974,0,0
3125,maintenance of apical/basal cell polarity (GO:0035090),0.33775738209377615,2.670162192393736,2.898267328095628,['ANK1'],0.4642183099530974,0,0
3126,maintenance of epithelial cell apical/basal polarity (GO:0045199),0.33775738209377615,2.670162192393736,2.898267328095628,['ANK1'],0.4642183099530974,0,0
3127,negative regulation of biomineralization (GO:0110150),0.33775738209377615,2.670162192393736,2.898267328095628,['TGFB1'],0.4642183099530974,0,0
3128,negative regulation of exocytosis (GO:0045920),0.33775738209377615,2.670162192393736,2.898267328095628,['PRKN'],0.4642183099530974,0,0
3129,negative regulation of glial cell differentiation (GO:0045686),0.33775738209377615,2.670162192393736,2.898267328095628,['F2'],0.4642183099530974,0,0
3130,negative regulation of leukocyte degranulation (GO:0043301),0.33775738209377615,2.670162192393736,2.898267328095628,['SPI1'],0.4642183099530974,0,0
3131,negative regulation of leukocyte proliferation (GO:0070664),0.33775738209377615,2.670162192393736,2.898267328095628,['LYN'],0.4642183099530974,0,0
3132,negative regulation of membrane potential (GO:0045837),0.33775738209377615,2.670162192393736,2.898267328095628,['MAPT'],0.4642183099530974,0,0
3133,negative regulation of mRNA 3'-end processing (GO:0031441),0.33775738209377615,2.670162192393736,2.898267328095628,['CDK9'],0.4642183099530974,0,0
3134,negative regulation of necroptotic process (GO:0060546),0.33775738209377615,2.670162192393736,2.898267328095628,['CASP8'],0.4642183099530974,0,0
3135,negative regulation of platelet aggregation (GO:0090331),0.33775738209377615,2.670162192393736,2.898267328095628,['PRKG1'],0.4642183099530974,0,0
3136,negative regulation of RNA catabolic process (GO:1902369),0.33775738209377615,2.670162192393736,2.898267328095628,['NAF1'],0.4642183099530974,0,0
3137,negative regulation of smooth muscle cell differentiation (GO:0051151),0.33775738209377615,2.670162192393736,2.898267328095628,['PDGFB'],0.4642183099530974,0,0
3138,neurotransmitter receptor transport to postsynaptic membrane (GO:0098969),0.33775738209377615,2.670162192393736,2.898267328095628,['RAB11A'],0.4642183099530974,0,0
3139,nucleoside diphosphate phosphorylation (GO:0006165),0.33775738209377615,2.670162192393736,2.898267328095628,['AK1'],0.4642183099530974,0,0
3140,nucleoside triphosphate biosynthetic process (GO:0009142),0.33775738209377615,2.670162192393736,2.898267328095628,['AK1'],0.4642183099530974,0,0
3141,nucleotide phosphorylation (GO:0046939),0.33775738209377615,2.670162192393736,2.898267328095628,['AK1'],0.4642183099530974,0,0
3142,oligosaccharide catabolic process (GO:0009313),0.33775738209377615,2.670162192393736,2.898267328095628,['NEU1'],0.4642183099530974,0,0
3143,organic acid catabolic process (GO:0016054),0.33775738209377615,2.670162192393736,2.898267328095628,['CTH'],0.4642183099530974,0,0
3144,organic cyclic compound catabolic process (GO:1901361),0.33775738209377615,2.670162192393736,2.898267328095628,['STS'],0.4642183099530974,0,0
3145,ornithine metabolic process (GO:0006591),0.33775738209377615,2.670162192393736,2.898267328095628,['ALDH18A1'],0.4642183099530974,0,0
3146,peroxisomal transport (GO:0043574),0.33775738209377615,2.670162192393736,2.898267328095628,['PEX6'],0.4642183099530974,0,0
3147,peroxisome fission (GO:0016559),0.33775738209377615,2.670162192393736,2.898267328095628,['DNM1L'],0.4642183099530974,0,0
3148,phosphatidylglycerol biosynthetic process (GO:0006655),0.33775738209377615,2.670162192393736,2.898267328095628,['PLA2G6'],0.4642183099530974,0,0
3149,phosphorylation of RNA polymerase II C-terminal domain (GO:0070816),0.33775738209377615,2.670162192393736,2.898267328095628,['CDK9'],0.4642183099530974,0,0
3150,positive regulation of ATP biosynthetic process (GO:2001171),0.33775738209377615,2.670162192393736,2.898267328095628,['VCP'],0.4642183099530974,0,0
3151,positive regulation of autophagosome assembly (GO:2000786),0.33775738209377615,2.670162192393736,2.898267328095628,['RAB3GAP2'],0.4642183099530974,0,0
3152,positive regulation of B cell differentiation (GO:0045579),0.33775738209377615,2.670162192393736,2.898267328095628,['BTK'],0.4642183099530974,0,0
3153,positive regulation of blood pressure (GO:0045777),0.33775738209377615,2.670162192393736,2.898267328095628,['TBXA2R'],0.4642183099530974,0,0
3154,positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903589),0.33775738209377615,2.670162192393736,2.898267328095628,['GATA2'],0.4642183099530974,0,0
3155,"positive regulation of CD8-positive, alpha-beta T cell activation (GO:2001187)",0.33775738209377615,2.670162192393736,2.898267328095628,['RUNX1'],0.4642183099530974,0,0
3156,positive regulation of cell-cell adhesion mediated by cadherin (GO:2000049),0.33775738209377615,2.670162192393736,2.898267328095628,['SERPINF2'],0.4642183099530974,0,0
3157,positive regulation of chromatin binding (GO:0035563),0.33775738209377615,2.670162192393736,2.898267328095628,['DDX11'],0.4642183099530974,0,0
3158,positive regulation of DNA-directed DNA polymerase activity (GO:1900264),0.33775738209377615,2.670162192393736,2.898267328095628,['POLG2'],0.4642183099530974,0,0
3159,positive regulation of ligase activity (GO:0051351),0.33775738209377615,2.670162192393736,2.898267328095628,['XRCC4'],0.4642183099530974,0,0
3160,positive regulation of macrophage cytokine production (GO:0060907),0.33775738209377615,2.670162192393736,2.898267328095628,['WNT5A'],0.4642183099530974,0,0
3161,positive regulation of membrane potential (GO:0045838),0.33775738209377615,2.670162192393736,2.898267328095628,['VCP'],0.4642183099530974,0,0
3162,positive regulation of memory T cell differentiation (GO:0043382),0.33775738209377615,2.670162192393736,2.898267328095628,['PCK1'],0.4642183099530974,0,0
3163,positive regulation of mitochondrial calcium ion concentration (GO:0051561),0.33775738209377615,2.670162192393736,2.898267328095628,['BCAP31'],0.4642183099530974,0,0
3164,positive regulation of NLRP3 inflammasome complex assembly (GO:1900227),0.33775738209377615,2.670162192393736,2.898267328095628,['DDX3X'],0.4642183099530974,0,0
3165,positive regulation of protein kinase C signaling (GO:0090037),0.33775738209377615,2.670162192393736,2.898267328095628,['WNT5A'],0.4642183099530974,0,0
3166,positive regulation of sequestering of triglyceride (GO:0010890),0.33775738209377615,2.670162192393736,2.898267328095628,['LPL'],0.4642183099530974,0,0
3167,positive regulation of smooth muscle cell apoptotic process (GO:0034393),0.33775738209377615,2.670162192393736,2.898267328095628,['CDKN2A'],0.4642183099530974,0,0
3168,positive regulation of smooth muscle contraction (GO:0045987),0.33775738209377615,2.670162192393736,2.898267328095628,['PROK2'],0.4642183099530974,0,0
3169,positive regulation of triglyceride lipase activity (GO:0061365),0.33775738209377615,2.670162192393736,2.898267328095628,['GPIHBP1'],0.4642183099530974,0,0
3170,quaternary ammonium group transport (GO:0015697),0.33775738209377615,2.670162192393736,2.898267328095628,['SLC22A5'],0.4642183099530974,0,0
3171,regulation of actin filament organization (GO:0110053),0.33775738209377615,2.670162192393736,2.898267328095628,['RDX'],0.4642183099530974,0,0
3172,regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902959),0.33775738209377615,2.670162192393736,2.898267328095628,['LYN'],0.4642183099530974,0,0
3173,"regulation of CD8-positive, alpha-beta T cell activation (GO:2001185)",0.33775738209377615,2.670162192393736,2.898267328095628,['IRF1'],0.4642183099530974,0,0
3174,"regulation of complement activation, classical pathway (GO:0030450)",0.33775738209377615,2.670162192393736,2.898267328095628,['CR2'],0.4642183099530974,0,0
3175,regulation of DNA-directed DNA polymerase activity (GO:1900262),0.33775738209377615,2.670162192393736,2.898267328095628,['POLG2'],0.4642183099530974,0,0
3176,regulation of endothelial cell development (GO:1901550),0.33775738209377615,2.670162192393736,2.898267328095628,['PPP1R12A'],0.4642183099530974,0,0
3177,regulation of helicase activity (GO:0051095),0.33775738209377615,2.670162192393736,2.898267328095628,['TP53'],0.4642183099530974,0,0
3178,regulation of leukocyte degranulation (GO:0043300),0.33775738209377615,2.670162192393736,2.898267328095628,['LYN'],0.4642183099530974,0,0
3179,regulation of leukocyte mediated cytotoxicity (GO:0001910),0.33775738209377615,2.670162192393736,2.898267328095628,['LEP'],0.4642183099530974,0,0
3180,regulation of mammary gland epithelial cell proliferation (GO:0033599),0.33775738209377615,2.670162192393736,2.898267328095628,['BRCA2'],0.4642183099530974,0,0
3181,regulation of mitotic centrosome separation (GO:0046602),0.33775738209377615,2.670162192393736,2.898267328095628,['KIF11'],0.4642183099530974,0,0
3182,regulation of nuclear cell cycle DNA replication (GO:0033262),0.33775738209377615,2.670162192393736,2.898267328095628,['INO80'],0.4642183099530974,0,0
3183,regulation of respiratory burst (GO:0060263),0.33775738209377615,2.670162192393736,2.898267328095628,['RAC2'],0.4642183099530974,0,0
3184,regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903025),0.33775738209377615,2.670162192393736,2.898267328095628,['EP300'],0.4642183099530974,0,0
3185,regulation of skeletal muscle cell differentiation (GO:2001014),0.33775738209377615,2.670162192393736,2.898267328095628,['KLHL41'],0.4642183099530974,0,0
3186,regulation of smooth muscle cell apoptotic process (GO:0034391),0.33775738209377615,2.670162192393736,2.898267328095628,['CDKN2A'],0.4642183099530974,0,0
3187,regulation of transmembrane transporter activity (GO:0022898),0.33775738209377615,2.670162192393736,2.898267328095628,['ACTB'],0.4642183099530974,0,0
3188,response to magnesium ion (GO:0032026),0.33775738209377615,2.670162192393736,2.898267328095628,['FBP1'],0.4642183099530974,0,0
3189,response to misfolded protein (GO:0051788),0.33775738209377615,2.670162192393736,2.898267328095628,['F12'],0.4642183099530974,0,0
3190,response to vitamin D (GO:0033280),0.33775738209377615,2.670162192393736,2.898267328095628,['ALPL'],0.4642183099530974,0,0
3191,semaphorin-plexin signaling pathway involved in axon guidance (GO:1902287),0.33775738209377615,2.670162192393736,2.898267328095628,['PLXNA3'],0.4642183099530974,0,0
3192,sterol catabolic process (GO:0016127),0.33775738209377615,2.670162192393736,2.898267328095628,['AKR1D1'],0.4642183099530974,0,0
3193,sympathetic ganglion development (GO:0061549),0.33775738209377615,2.670162192393736,2.898267328095628,['SEMA3F'],0.4642183099530974,0,0
3194,synapse pruning (GO:0098883),0.33775738209377615,2.670162192393736,2.898267328095628,['C1QB'],0.4642183099530974,0,0
3195,tetrahydrofolate interconversion (GO:0035999),0.33775738209377615,2.670162192393736,2.898267328095628,['SHMT2'],0.4642183099530974,0,0
3196,type B pancreatic cell differentiation (GO:0003309),0.33775738209377615,2.670162192393736,2.898267328095628,['CDH2'],0.4642183099530974,0,0
3197,very-low-density lipoprotein particle remodeling (GO:0034372),0.33775738209377615,2.670162192393736,2.898267328095628,['LPL'],0.4642183099530974,0,0
3198,regulation of cell cycle process (GO:0010564),0.3379216044850452,1.2826771653543307,1.3916294951302088,"['PLK4', 'FLCN', 'APC', 'KIF11', 'BUB1', 'RAB11A']",0.4642987899022166,0,0
3199,interleukin-12-mediated signaling pathway (GO:0035722),0.33947718254728104,1.4909271039733027,1.610720924845376,"['ARF1', 'MSN', 'JAK1']",0.4657729683128083,0,0
3200,positive regulation of organelle assembly (GO:1902117),0.33947718254728104,1.4909271039733027,1.610720924845376,"['PLK4', 'CNOT1', 'RAB3GAP2']",0.4657729683128083,0,0
3201,regulation of DNA metabolic process (GO:0051052),0.33947718254728104,1.4909271039733027,1.610720924845376,"['CDK9', 'MPV17', 'GRHL2']",0.4657729683128083,0,0
3202,spliceosomal complex assembly (GO:0000245),0.33947718254728104,1.4909271039733027,1.610720924845376,"['SETX', 'DDX23', 'SMN1']",0.4657729683128083,0,0
3203,regulation of GTPase activity (GO:0043087),0.3395245374387631,1.1947100968973898,1.2905366699899457,"['ARFGEF1', 'FLCN', 'RDX', 'DVL3', 'RAB3GAP2', 'RASGRP1', 'MAPRE2', 'PRKG1', 'FGD1', 'PLXNA3']",0.4657729683128083,0,0
3204,calcium-ion regulated exocytosis (GO:0017156),0.3420792055068016,1.7092945128779395,1.8335823998117189,"['SYT1', 'VAMP2']",0.4673806060313701,0,0
3205,entrainment of circadian clock by photoperiod (GO:0043153),0.3420792055068016,1.7092945128779395,1.8335823998117189,"['FBXL3', 'TP53']",0.4673806060313701,0,0
3206,negative regulation of catalytic activity (GO:0043086),0.3420792055068016,1.7092945128779395,1.8335823998117189,"['PPP1R12A', 'TP53']",0.4673806060313701,0,0
3207,positive regulation of calcium ion transmembrane transport (GO:1904427),0.3420792055068016,1.7092945128779395,1.8335823998117189,"['CD19', 'F2']",0.4673806060313701,0,0
3208,positive regulation of striated muscle cell differentiation (GO:0051155),0.3420792055068016,1.7092945128779395,1.8335823998117189,"['TGFB1', 'LMOD3']",0.4673806060313701,0,0
3209,positive regulation of toll-like receptor signaling pathway (GO:0034123),0.3420792055068016,1.7092945128779395,1.8335823998117189,"['DDX3X', 'CYBA']",0.4673806060313701,0,0
3210,presynaptic endocytosis (GO:0140238),0.3420792055068016,1.7092945128779395,1.8335823998117189,"['SYT1', 'VAMP2']",0.4673806060313701,0,0
3211,protein export from nucleus (GO:0006611),0.3420792055068016,1.7092945128779395,1.8335823998117189,"['TGFB1', 'STRADA']",0.4673806060313701,0,0
3212,protein peptidyl-prolyl isomerization (GO:0000413),0.3420792055068016,1.7092945128779395,1.8335823998117189,"['PPIL1', 'CWC27']",0.4673806060313701,0,0
3213,regulation of epidermal growth factor-activated receptor activity (GO:0007176),0.3420792055068016,1.7092945128779395,1.8335823998117189,"['ADAM17', 'CBLB']",0.4673806060313701,0,0
3214,regulation of toll-like receptor signaling pathway (GO:0034121),0.3420792055068016,1.7092945128779395,1.8335823998117189,"['GFI1', 'IRF1']",0.4673806060313701,0,0
3215,regulation of transcription regulatory region DNA binding (GO:2000677),0.3420792055068016,1.7092945128779395,1.8335823998117189,"['MAD2L2', 'TGFB1']",0.4673806060313701,0,0
3216,stress-activated protein kinase signaling cascade (GO:0031098),0.3420792055068016,1.7092945128779395,1.8335823998117189,"['MAPK1', 'IKBKG']",0.4673806060313701,0,0
3217,negative regulation of angiogenesis (GO:0016525),0.3497330914127023,1.3033022745957796,1.3692298349963912,"['CLDN5', 'TGFB2', 'STAT1', 'KRIT1', 'TEK']",0.4775410825566855,0,0
3218,protein targeting to membrane (GO:0006612),0.3497330914127023,1.3033022745957796,1.3692298349963912,"['ALDH3A2', 'ATAD1', 'PEX5', 'SIL1', 'SEC63']",0.4775410825566855,0,0
3219,regulation of DNA binding (GO:0051101),0.35186465840615344,1.4569659600489198,1.5218135778723454,"['PRKN', 'SKI', 'TGFB1']",0.4800041319579752,0,0
3220,regulation of T cell activation (GO:0050863),0.35186465840615344,1.4569659600489198,1.5218135778723454,"['LCK', 'JAK3', 'HSPD1']",0.4800041319579752,0,0
3221,telomere organization (GO:0032200),0.35186465840615344,1.4569659600489198,1.5218135778723454,"['DCLRE1B', 'POLD2', 'RPA1']",0.4800041319579752,0,0
3222,anion transmembrane transport (GO:0098656),0.35230870049026375,1.3569201717349866,1.4156035737221153,"['SLC6A9', 'SLC25A19', 'SLC1A3', 'SLC25A12']",0.4804607169317874,0,0
3223,glycerophospholipid catabolic process (GO:0046475),0.35853533740433174,1.6434662761650443,1.6857494646650089,"['PLA2G4A', 'PLA2G6']",0.4817612980742617,0,0
3224,keratan sulfate biosynthetic process (GO:0018146),0.35853533740433174,1.6434662761650443,1.6857494646650089,"['B4GALT1', 'KERA']",0.4817612980742617,0,0
3225,leukocyte cell-cell adhesion (GO:0007159),0.35853533740433174,1.6434662761650443,1.6857494646650089,"['CD40LG', 'MSN']",0.4817612980742617,0,0
3226,photoperiodism (GO:0009648),0.35853533740433174,1.6434662761650443,1.6857494646650089,"['FBXL3', 'TP53']",0.4817612980742617,0,0
3227,positive regulation of response to wounding (GO:1903036),0.35853533740433174,1.6434662761650443,1.6857494646650089,"['ARFGEF1', 'MYLK']",0.4817612980742617,0,0
3228,protein depolymerization (GO:0051261),0.35853533740433174,1.6434662761650443,1.6857494646650089,"['GSN', 'KIF2A']",0.4817612980742617,0,0
3229,protein localization to Golgi apparatus (GO:0034067),0.35853533740433174,1.6434662761650443,1.6857494646650089,"['COG7', 'VPS13D']",0.4817612980742617,0,0
3230,regulation of B cell activation (GO:0050864),0.35853533740433174,1.6434662761650443,1.6857494646650089,"['CD19', 'FOXJ1']",0.4817612980742617,0,0
3231,"regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)",0.35853533740433174,1.6434662761650443,1.6857494646650089,"['SPRED2', 'MSX1']",0.4817612980742617,0,0
3232,regulation of multicellular organismal development (GO:2000026),0.35853533740433174,1.6434662761650443,1.6857494646650089,"['NIPBL', 'RAB14']",0.4817612980742617,0,0
3233,sarcomere organization (GO:0045214),0.35853533740433174,1.6434662761650443,1.6857494646650089,"['TPM1', 'TNNT3']",0.4817612980742617,0,0
3234,ventricular septum morphogenesis (GO:0060412),0.35853533740433174,1.6434662761650443,1.6857494646650089,"['TGFB2', 'TGFBR2']",0.4817612980742617,0,0
3235,negative regulation of binding (GO:0051100),0.358688806290063,1.287532151076215,1.320106844872739,"['DNAJB2', 'DDX11', 'PDGFB', 'CFHR5', 'ACTB']",0.4817612980742617,0,0
3236,regulation of establishment of planar polarity (GO:0090175),0.358688806290063,1.287532151076215,1.320106844872739,"['FZD5', 'WNT5A', 'AP2S1', 'DVL3', 'RHOA']",0.4817612980742617,0,0
3237,modulation of chemical synaptic transmission (GO:0050804),0.3619884530706288,1.245121058896764,1.2652210048950951,"['CDH2', 'SYT1', 'DLG4', 'PTEN', 'NPTX1', 'GRM1']",0.4817612980742617,0,0
3238,positive regulation of GTPase activity (GO:0043547),0.3625769406450666,1.158649666763257,1.1754716113445087,"['TBC1D8B', 'APC2', 'FLCN', 'DVL3', 'ARHGAP29', 'FOXJ1', 'TBC1D2B', 'TSC1', 'MAPRE2', 'RASGRP1', 'SLC27A4']",0.4817612980742617,0,0
3239,regulation of translational initiation (GO:0006446),0.3625834522055705,1.3356481481481481,1.3550158719959389,"['EIF4A2', 'EIF2B5', 'PPP1R15B', 'DDX3X']",0.4817612980742617,0,0
3240,Golgi organization (GO:0007030),0.36358193818151896,1.216527503112869,1.2308224225304576,"['ARFGEF1', 'LMAN1', 'COG7', 'PDCD10', 'TANGO2', 'TRIP11', 'PRKD1']",0.4817612980742617,0,0
3241,cellular response to interleukin-12 (GO:0071349),0.36422429338087053,1.4245142002989537,1.4387385593606932,"['ARF1', 'MSN', 'JAK1']",0.4817612980742617,0,0
3242,cellular response to ionizing radiation (GO:0071479),0.36422429338087053,1.4245142002989537,1.4387385593606932,"['NIPBL', 'INO80', 'TP53']",0.4817612980742617,0,0
3243,negative regulation of MAP kinase activity (GO:0043407),0.36422429338087053,1.4245142002989537,1.4387385593606932,"['LYN', 'HYAL2', 'INPP5K']",0.4817612980742617,0,0
3244,positive regulation of DNA repair (GO:0045739),0.36422429338087053,1.4245142002989537,1.4387385593606932,"['DHX9', 'DDX11', 'BRCA1']",0.4817612980742617,0,0
3245,mRNA processing (GO:0006397),0.36694415800992375,1.125598086124402,1.1284634091931118,"['SF3B2', 'DBR1', 'PPIL1', 'RBM8A', 'DHX9', 'DDX23', 'CWC27', 'RNF113A', 'CLP1', 'RSRC1', 'HNRNPH1', 'U2AF2', 'CWF19L1', 'PABPC1', 'PRKACA']",0.4817612980742617,0,0
3246,adherens junction assembly (GO:0034333),0.3674060331922738,2.373353218990803,2.3764093503729153,['ACTB'],0.4817612980742617,0,0
3247,alanine transport (GO:0032328),0.3674060331922738,2.373353218990803,2.3764093503729153,['SLC1A4'],0.4817612980742617,0,0
3248,apical protein localization (GO:0045176),0.3674060331922738,2.373353218990803,2.3764093503729153,['ACTB'],0.4817612980742617,0,0
3249,B cell homeostasis (GO:0001782),0.3674060331922738,2.373353218990803,2.3764093503729153,['LYN'],0.4817612980742617,0,0
3250,cAMP biosynthetic process (GO:0006171),0.3674060331922738,2.373353218990803,2.3764093503729153,['ADCY6'],0.4817612980742617,0,0
3251,cellular response to acetylcholine (GO:1905145),0.3674060331922738,2.373353218990803,2.3764093503729153,['CHRNA3'],0.4817612980742617,0,0
3252,cellular response to hydroxyurea (GO:0072711),0.3674060331922738,2.373353218990803,2.3764093503729153,['DDX11'],0.4817612980742617,0,0
3253,cellular response to interleukin-4 (GO:0071353),0.3674060331922738,2.373353218990803,2.3764093503729153,['JAK3'],0.4817612980742617,0,0
3254,cellular response to oxidised low-density lipoprotein particle stimulus (GO:0140052),0.3674060331922738,2.373353218990803,2.3764093503729153,['TICAM1'],0.4817612980742617,0,0
3255,cellular response to oxygen levels (GO:0071453),0.3674060331922738,2.373353218990803,2.3764093503729153,['ATP6V1A'],0.4817612980742617,0,0
3256,cellular response to prostaglandin stimulus (GO:0071379),0.3674060331922738,2.373353218990803,2.3764093503729153,['ADCY6'],0.4817612980742617,0,0
3257,cellular response to purine-containing compound (GO:0071415),0.3674060331922738,2.373353218990803,2.3764093503729153,['CACNA1S'],0.4817612980742617,0,0
3258,dosage compensation (GO:0007549),0.3674060331922738,2.373353218990803,2.3764093503729153,['BRCA1'],0.4817612980742617,0,0
3259,ectoderm development (GO:0007398),0.3674060331922738,2.373353218990803,2.3764093503729153,['KRT6B'],0.4817612980742617,0,0
3260,endothelial tube morphogenesis (GO:0061154),0.3674060331922738,2.373353218990803,2.3764093503729153,['RHOA'],0.4817612980742617,0,0
3261,fatty acid beta-oxidation using acyl-CoA dehydrogenase (GO:0033539),0.3674060331922738,2.373353218990803,2.3764093503729153,['ACADVL'],0.4817612980742617,0,0
3262,glycine transport (GO:0015816),0.3674060331922738,2.373353218990803,2.3764093503729153,['SLC6A9'],0.4817612980742617,0,0
3263,glycosphingolipid catabolic process (GO:0046479),0.3674060331922738,2.373353218990803,2.3764093503729153,['NEU1'],0.4817612980742617,0,0
3264,granulocyte migration (GO:0097530),0.3674060331922738,2.373353218990803,2.3764093503729153,['IRAK4'],0.4817612980742617,0,0
3265,hematopoietic stem cell differentiation (GO:0060218),0.3674060331922738,2.373353218990803,2.3764093503729153,['TP53'],0.4817612980742617,0,0
3266,histone H4 deacetylation (GO:0070933),0.3674060331922738,2.373353218990803,2.3764093503729153,['REST'],0.4817612980742617,0,0
3267,indolalkylamine catabolic process (GO:0046218),0.3674060331922738,2.373353218990803,2.3764093503729153,['HAAO'],0.4817612980742617,0,0
3268,inner ear receptor cell stereocilium organization (GO:0060122),0.3674060331922738,2.373353218990803,2.3764093503729153,['USH1C'],0.4817612980742617,0,0
